
2021-01-19T21:07:10.721443,1,oximeter,ready
2021-01-19T21:07:10.722725,1,oximeter,collected
2021-01-19T21:07:10.724229,1,oximeter,data_inrange
2021-01-19T21:07:10.724837,1,oximeter,sent
2021-01-19T21:07:11.702300,2,oximeter,ready
2021-01-19T21:07:11.706193,2,oximeter,collected
2021-01-19T21:07:11.706548,2,oximeter,data_inrange
2021-01-19T21:07:11.706641,2,oximeter,sent
2021-01-19T21:07:12.702503,3,oximeter,ready
2021-01-19T21:07:12.705951,3,oximeter,collected
2021-01-19T21:07:12.706301,3,oximeter,data_inrange
2021-01-19T21:07:12.706408,3,oximeter,sent
2021-01-19T21:07:13.702474,4,oximeter,ready
2021-01-19T21:07:13.706142,4,oximeter,collected
2021-01-19T21:07:13.706496,4,oximeter,data_inrange
2021-01-19T21:07:13.706604,4,oximeter,sent
2021-01-19T21:07:14.702400,5,oximeter,ready
2021-01-19T21:07:14.706005,5,oximeter,collected
2021-01-19T21:07:14.706251,5,oximeter,sensor accuracy fail
2021-01-19T21:07:15.702375,6,oximeter,ready
2021-01-19T21:07:15.705817,6,oximeter,collected
2021-01-19T21:07:15.706152,6,oximeter,data_inrange
2021-01-19T21:07:15.706265,6,oximeter,sent
2021-01-19T21:07:16.702471,7,oximeter,ready
2021-01-19T21:07:16.706816,7,oximeter,collected
2021-01-19T21:07:16.707110,7,oximeter,data_inrange
2021-01-19T21:07:16.707196,7,oximeter,sent
2021-01-19T21:07:17.702347,8,oximeter,off
2021-01-19T21:07:27.702271,9,oximeter,on
2021-01-19T21:07:27.702515,10,oximeter,ready
2021-01-19T21:07:27.707037,10,oximeter,collected
2021-01-19T21:07:27.707400,10,oximeter,data_inrange
2021-01-19T21:07:27.707508,10,oximeter,sent
2021-01-19T21:07:28.702430,11,oximeter,ready
2021-01-19T21:07:28.706277,11,oximeter,collected
2021-01-19T21:07:28.707108,11,oximeter,data_inrange
2021-01-19T21:07:28.707196,11,oximeter,sent
2021-01-19T21:07:29.702443,12,oximeter,ready
2021-01-19T21:07:29.706993,12,oximeter,collected
2021-01-19T21:07:29.707276,12,oximeter,data_inrange
2021-01-19T21:07:29.707365,12,oximeter,sent
2021-01-19T21:07:30.702387,13,oximeter,ready
2021-01-19T21:07:30.705931,13,oximeter,collected
2021-01-19T21:07:30.706279,13,oximeter,data_inrange
2021-01-19T21:07:30.706383,13,oximeter,sent
2021-01-19T21:07:31.702387,14,oximeter,ready
2021-01-19T21:07:31.706887,14,oximeter,collected
2021-01-19T21:07:31.707200,14,oximeter,data_inrange
2021-01-19T21:07:31.707300,14,oximeter,sent
2021-01-19T21:07:32.702422,15,oximeter,ready
2021-01-19T21:07:32.706070,15,oximeter,collected
2021-01-19T21:07:32.706370,15,oximeter,data_inrange
2021-01-19T21:07:32.706467,15,oximeter,sent
2021-01-19T21:07:33.702391,16,oximeter,ready
2021-01-19T21:07:33.705559,16,oximeter,collected
2021-01-19T21:07:33.705867,16,oximeter,data_inrange
2021-01-19T21:07:33.705954,16,oximeter,sent
2021-01-19T21:07:34.702324,17,oximeter,off
2021-01-19T21:07:44.702343,18,oximeter,on
2021-01-19T21:07:44.702580,19,oximeter,ready
2021-01-19T21:07:44.705954,19,oximeter,collected
2021-01-19T21:07:44.706158,19,oximeter,sensor accuracy fail
2021-01-19T21:07:45.702437,20,oximeter,ready
2021-01-19T21:07:45.705748,20,oximeter,collected
2021-01-19T21:07:45.706048,20,oximeter,data_inrange
2021-01-19T21:07:45.706121,20,oximeter,sent
2021-01-19T21:07:46.702394,21,oximeter,ready
2021-01-19T21:07:46.706874,21,oximeter,collected
2021-01-19T21:07:46.707082,21,oximeter,data_inrange
2021-01-19T21:07:46.707148,21,oximeter,sent
2021-01-19T21:07:47.702365,22,oximeter,ready
2021-01-19T21:07:47.705941,22,oximeter,collected
2021-01-19T21:07:47.706274,22,oximeter,data_inrange
2021-01-19T21:07:47.706376,22,oximeter,sent
2021-01-19T21:07:48.702411,23,oximeter,ready
2021-01-19T21:07:48.706136,23,oximeter,collected
2021-01-19T21:07:48.706955,23,oximeter,data_inrange
2021-01-19T21:07:48.707024,23,oximeter,sent
2021-01-19T21:07:49.702437,24,oximeter,ready
2021-01-19T21:07:49.706151,24,oximeter,collected
2021-01-19T21:07:49.706436,24,oximeter,data_inrange
2021-01-19T21:07:49.706525,24,oximeter,sent
2021-01-19T21:07:50.702397,25,oximeter,ready
2021-01-19T21:07:50.707074,25,oximeter,collected
2021-01-19T21:07:50.707420,25,oximeter,data_inrange
2021-01-19T21:07:50.707523,25,oximeter,sent
2021-01-19T21:07:51.702281,26,oximeter,off
2021-01-19T21:08:01.702323,27,oximeter,on
2021-01-19T21:08:01.702642,28,oximeter,ready
2021-01-19T21:08:01.707215,28,oximeter,collected
2021-01-19T21:08:01.707574,28,oximeter,data_inrange
2021-01-19T21:08:01.707683,28,oximeter,sent
2021-01-19T21:08:02.702368,29,oximeter,ready
2021-01-19T21:08:02.705834,29,oximeter,collected
2021-01-19T21:08:02.706347,29,oximeter,data_inrange
2021-01-19T21:08:02.706462,29,oximeter,sent
2021-01-19T21:08:03.702379,30,oximeter,ready
2021-01-19T21:08:03.705824,30,oximeter,collected
2021-01-19T21:08:03.706402,30,oximeter,data_inrange
2021-01-19T21:08:03.706534,30,oximeter,sent
2021-01-19T21:08:04.702424,31,oximeter,ready
2021-01-19T21:08:04.706034,31,oximeter,collected
2021-01-19T21:08:04.706385,31,oximeter,data_inrange
2021-01-19T21:08:04.706483,31,oximeter,sent
2021-01-19T21:08:05.702397,32,oximeter,ready
2021-01-19T21:08:05.707021,32,oximeter,collected
2021-01-19T21:08:05.707383,32,oximeter,data_inrange
2021-01-19T21:08:05.707490,32,oximeter,sent
2021-01-19T21:08:06.702413,33,oximeter,ready
2021-01-19T21:08:06.706123,33,oximeter,collected
2021-01-19T21:08:06.706431,33,oximeter,data_inrange
2021-01-19T21:08:06.706528,33,oximeter,sent
2021-01-19T21:08:07.702369,34,oximeter,ready
2021-01-19T21:08:07.706196,34,oximeter,collected
2021-01-19T21:08:07.706509,34,oximeter,sensor accuracy fail
2021-01-19T21:08:08.702321,35,oximeter,off
