
2021-01-19T01:08:32.513885,1,ecg,collected
2021-01-19T01:08:32.514833,1,ecg,sent
2021-01-19T01:08:33.504325,2,ecg,collected
2021-01-19T01:08:33.504761,2,ecg,sent
2021-01-19T01:08:34.504706,3,ecg,collected
2021-01-19T01:08:34.505159,3,ecg,sent
2021-01-19T01:08:35.504400,4,ecg,collected
2021-01-19T01:08:35.504772,4,ecg,sent
2021-01-19T01:08:36.505059,5,ecg,collected
2021-01-19T01:08:36.505528,5,ecg,sent
2021-01-19T01:08:37.504628,6,ecg,collected
2021-01-19T01:08:37.505011,6,ecg,sent
2021-01-19T01:08:38.505188,7,ecg,collected
2021-01-19T01:08:38.505574,7,ecg,sent
2021-01-19T01:08:39.504870,8,ecg,collected
2021-01-19T01:08:39.505262,8,ecg,sent
2021-01-19T01:08:40.504587,9,ecg,collected
2021-01-19T01:08:40.505007,9,ecg,sent
2021-01-19T01:08:41.504273,10,ecg,collected
2021-01-19T01:08:41.504715,10,ecg,sent
2021-01-19T01:08:42.504401,11,ecg,collected
2021-01-19T01:08:42.504907,11,ecg,sent
2021-01-19T01:08:43.504537,12,ecg,collected
2021-01-19T01:08:43.504922,12,ecg,sent
2021-01-19T01:08:44.504395,13,ecg,collected
2021-01-19T01:08:44.504705,13,ecg,sent
2021-01-19T01:08:45.505166,14,ecg,collected
2021-01-19T01:08:45.505489,14,ecg,sent
2021-01-19T01:08:46.504674,15,ecg,collected
2021-01-19T01:08:46.505034,15,ecg,sent
2021-01-19T01:08:47.504405,16,ecg,collected
2021-01-19T01:08:47.504853,16,ecg,sent
2021-01-19T01:08:48.504707,17,ecg,collected
2021-01-19T01:08:48.505064,17,ecg,sent
2021-01-19T01:08:49.504472,18,ecg,collected
2021-01-19T01:08:49.504848,18,ecg,sent
2021-01-19T01:08:50.504864,19,ecg,collected
2021-01-19T01:08:50.505255,19,ecg,sent
2021-01-19T01:08:51.505225,20,ecg,collected
2021-01-19T01:08:51.505587,20,ecg,sent
2021-01-19T01:08:52.504817,21,ecg,collected
2021-01-19T01:08:52.505890,21,ecg,sent
2021-01-19T01:08:53.505040,22,ecg,collected
2021-01-19T01:08:53.505400,22,ecg,sent
2021-01-19T01:08:54.504863,23,ecg,collected
2021-01-19T01:08:54.505213,23,ecg,sent
2021-01-19T01:08:55.504892,24,ecg,collected
2021-01-19T01:08:55.505225,24,ecg,sent
2021-01-19T01:08:56.504340,25,ecg,collected
2021-01-19T01:08:56.504693,25,ecg,sent
2021-01-19T01:08:57.504938,26,ecg,collected
2021-01-19T01:08:57.505350,26,ecg,sent
2021-01-19T01:08:58.505312,27,ecg,collected
2021-01-19T01:08:58.505644,27,ecg,sent
2021-01-19T01:08:59.505002,28,ecg,collected
2021-01-19T01:08:59.505374,28,ecg,sent
2021-01-19T01:09:00.505055,29,ecg,collected
2021-01-19T01:09:00.505464,29,ecg,sent
2021-01-19T01:09:01.505182,30,ecg,collected
2021-01-19T01:09:01.505638,30,ecg,sent
2021-01-19T01:09:02.505132,31,ecg,collected
2021-01-19T01:09:02.505533,31,ecg,sent
2021-01-19T01:09:03.504550,32,ecg,collected
2021-01-19T01:09:03.504944,32,ecg,sent
2021-01-19T01:09:04.504515,33,ecg,collected
2021-01-19T01:09:04.504850,33,ecg,sent
2021-01-19T01:09:05.504899,34,ecg,collected
2021-01-19T01:09:05.505326,34,ecg,sent
2021-01-19T01:09:06.504300,35,ecg,collected
2021-01-19T01:09:06.504739,35,ecg,sent
2021-01-19T01:09:07.505117,36,ecg,collected
2021-01-19T01:09:07.505469,36,ecg,sent
2021-01-19T01:09:08.504895,37,ecg,collected
2021-01-19T01:09:08.505259,37,ecg,sent
2021-01-19T01:09:09.505002,38,ecg,collected
2021-01-19T01:09:09.505392,38,ecg,sent
2021-01-19T01:09:10.504728,39,ecg,collected
2021-01-19T01:09:10.505085,39,ecg,sent
2021-01-19T01:09:11.505280,40,ecg,collected
2021-01-19T01:09:11.505824,40,ecg,sent
2021-01-19T01:09:12.504663,41,ecg,collected
2021-01-19T01:09:12.505031,41,ecg,sent
2021-01-19T01:09:13.504694,42,ecg,collected
2021-01-19T01:09:13.505055,42,ecg,sent
2021-01-19T01:09:14.504831,43,ecg,collected
2021-01-19T01:09:14.505119,43,ecg,sent
2021-01-19T01:09:15.504354,44,ecg,collected
2021-01-19T01:09:15.504768,44,ecg,sent
2021-01-19T01:09:16.504871,45,ecg,collected
2021-01-19T01:09:16.505309,45,ecg,sent
2021-01-19T01:09:17.504832,46,ecg,collected
2021-01-19T01:09:17.505192,46,ecg,sent
2021-01-19T01:09:18.504500,47,ecg,collected
2021-01-19T01:09:18.504890,47,ecg,sent
2021-01-19T01:09:19.504380,48,ecg,collected
2021-01-19T01:09:19.504942,48,ecg,sent
2021-01-19T01:09:20.504799,49,ecg,collected
2021-01-19T01:09:20.505161,49,ecg,sent
2021-01-19T01:09:21.504696,50,ecg,collected
2021-01-19T01:09:21.505038,50,ecg,sent
2021-01-19T01:09:22.505325,51,ecg,collected
2021-01-19T01:09:22.505713,51,ecg,sent
2021-01-19T01:09:23.504871,52,ecg,collected
2021-01-19T01:09:23.505218,52,ecg,sent
2021-01-19T01:09:24.505227,53,ecg,collected
2021-01-19T01:09:24.505590,53,ecg,sent
2021-01-19T01:09:25.504421,54,ecg,collected
2021-01-19T01:09:25.504734,54,ecg,sent
2021-01-19T01:09:26.504773,55,ecg,collected
2021-01-19T01:09:26.505069,55,ecg,sent
2021-01-19T01:09:27.504519,56,ecg,collected
2021-01-19T01:09:27.504884,56,ecg,sent
2021-01-19T01:09:28.504544,57,ecg,collected
2021-01-19T01:09:28.504865,57,ecg,sent
2021-01-19T01:09:29.504976,58,ecg,collected
2021-01-19T01:09:29.505545,58,ecg,sent
2021-01-19T01:09:30.505083,59,ecg,collected
2021-01-19T01:09:30.505453,59,ecg,sent
