
2021-01-22T06:33:10.087715,1,thermometer,collected
2021-01-22T06:33:10.089346,1,thermometer,sent
2021-01-22T06:33:11.078292,2,thermometer,collected
2021-01-22T06:33:11.078624,2,thermometer,sent
2021-01-22T06:33:12.079328,3,thermometer,collected
2021-01-22T06:33:12.079716,3,thermometer,sent
2021-01-22T06:33:13.079047,4,thermometer,collected
2021-01-22T06:33:13.079354,4,thermometer,sent
2021-01-22T06:33:14.079390,5,thermometer,collected
2021-01-22T06:33:14.080065,5,thermometer,sent
2021-01-22T06:33:15.075361,6,thermometer,off
2021-01-22T06:33:25.075368,6,thermometer,on
2021-01-22T06:33:25.079482,6,thermometer,collected
2021-01-22T06:33:25.079826,6,thermometer,sent
2021-01-22T06:33:26.079062,7,thermometer,collected
2021-01-22T06:33:26.079403,7,thermometer,sent
2021-01-22T06:33:27.078813,8,thermometer,collected
2021-01-22T06:33:27.079149,8,thermometer,sent
2021-01-22T06:33:28.079160,9,thermometer,collected
2021-01-22T06:33:28.079579,9,thermometer,sent
2021-01-22T06:33:29.078566,10,thermometer,collected
2021-01-22T06:33:29.078931,10,thermometer,sent
2021-01-22T06:33:30.075364,11,thermometer,off
2021-01-22T06:33:40.075353,11,thermometer,on
2021-01-22T06:33:40.078560,11,thermometer,collected
2021-01-22T06:33:40.078888,11,thermometer,sent
2021-01-22T06:33:41.079798,12,thermometer,collected
2021-01-22T06:33:41.080330,12,thermometer,sent
2021-01-22T06:33:42.078426,13,thermometer,collected
2021-01-22T06:33:42.078896,13,thermometer,sent
2021-01-22T06:33:43.078265,14,thermometer,collected
2021-01-22T06:33:43.078741,14,thermometer,sent
2021-01-22T06:33:44.078522,15,thermometer,collected
2021-01-22T06:33:44.078887,15,thermometer,sent
2021-01-22T06:33:45.075370,16,thermometer,off
2021-01-22T06:33:55.075361,16,thermometer,on
2021-01-22T06:33:55.079402,16,thermometer,collected
2021-01-22T06:33:55.080041,16,thermometer,sent
2021-01-22T06:33:56.079100,17,thermometer,collected
2021-01-22T06:33:56.079707,17,thermometer,sent
2021-01-22T06:33:57.078378,18,thermometer,collected
2021-01-22T06:33:57.078729,18,thermometer,sent
2021-01-22T06:33:58.077828,19,thermometer,collected
2021-01-22T06:33:58.078058,19,thermometer,sent
2021-01-22T06:33:59.078312,20,thermometer,collected
2021-01-22T06:33:59.078692,20,thermometer,sent
2021-01-22T06:34:00.075369,21,thermometer,off
2021-01-22T06:34:10.075362,21,thermometer,on
2021-01-22T06:34:10.079075,21,thermometer,collected
2021-01-22T06:34:10.079719,21,thermometer,sent
2021-01-22T06:34:11.079360,22,thermometer,collected
2021-01-22T06:34:11.079802,22,thermometer,sent
2021-01-22T06:34:12.079452,23,thermometer,collected
2021-01-22T06:34:12.079934,23,thermometer,sent
2021-01-22T06:34:13.078993,24,thermometer,collected
2021-01-22T06:34:13.079376,24,thermometer,sent
2021-01-22T06:34:14.078765,25,thermometer,collected
2021-01-22T06:34:14.079218,25,thermometer,sent
2021-01-22T06:34:15.075348,26,thermometer,off
2021-01-22T06:34:25.075351,26,thermometer,on
2021-01-22T06:34:25.079104,26,thermometer,collected
2021-01-22T06:34:25.079870,26,thermometer,sent
2021-01-22T06:34:26.079664,27,thermometer,collected
2021-01-22T06:34:26.080183,27,thermometer,sent
2021-01-22T06:34:27.078932,28,thermometer,collected
2021-01-22T06:34:27.079306,28,thermometer,sent
2021-01-22T06:34:28.078633,29,thermometer,collected
2021-01-22T06:34:28.079134,29,thermometer,sent
2021-01-22T06:34:29.079117,30,thermometer,collected
2021-01-22T06:34:29.079405,30,thermometer,sent
2021-01-22T06:34:30.075369,31,thermometer,off
2021-01-22T06:34:40.075344,31,thermometer,on
2021-01-22T06:34:40.078777,31,thermometer,collected
2021-01-22T06:34:40.079149,31,thermometer,sent
2021-01-22T06:34:41.076873,32,thermometer,collected
2021-01-22T06:34:41.077076,32,thermometer,sent
2021-01-22T06:34:42.076725,33,thermometer,collected
2021-01-22T06:34:42.076869,33,thermometer,sent
2021-01-22T06:34:43.079054,34,thermometer,collected
2021-01-22T06:34:43.079363,34,thermometer,sent
2021-01-22T06:34:44.077041,35,thermometer,collected
2021-01-22T06:34:44.077193,35,thermometer,sent
2021-01-22T06:34:45.075361,36,thermometer,off
2021-01-22T06:34:55.075375,36,thermometer,on
2021-01-22T06:34:55.079012,36,thermometer,collected
2021-01-22T06:34:55.079354,36,thermometer,sent
2021-01-22T06:34:56.078535,37,thermometer,collected
2021-01-22T06:34:56.078832,37,thermometer,sent
2021-01-22T06:34:57.078571,38,thermometer,collected
2021-01-22T06:34:57.078964,38,thermometer,sent
2021-01-22T06:34:58.078646,39,thermometer,collected
2021-01-22T06:34:58.078992,39,thermometer,sent
2021-01-22T06:34:59.078409,40,thermometer,collected
2021-01-22T06:34:59.078782,40,thermometer,sent
2021-01-22T06:35:00.075360,41,thermometer,off
