
2021-01-22T04:01:07.836717,2,oximeter,ready
2021-01-22T04:01:07.840568,2,oximeter,collected
2021-01-22T04:01:07.840960,2,oximeter,data in range
2021-01-22T04:01:07.841234,2,oximeter,sent
2021-01-22T04:01:08.836754,3,oximeter,ready
2021-01-22T04:01:08.839380,3,oximeter,collected
2021-01-22T04:01:08.839666,3,oximeter,data in range
2021-01-22T04:01:08.839713,3,oximeter,sent
2021-01-22T04:01:09.836673,4,oximeter,ready
2021-01-22T04:01:09.839532,4,oximeter,collected
2021-01-22T04:01:09.839887,4,oximeter,data in range
2021-01-22T04:01:09.839938,4,oximeter,sent
2021-01-22T04:01:10.836693,5,oximeter,ready
2021-01-22T04:01:10.838988,5,oximeter,collected
2021-01-22T04:01:10.839240,5,oximeter,data in range
2021-01-22T04:01:10.839285,5,oximeter,sent
2021-01-22T04:01:11.836656,6,oximeter,ready
2021-01-22T04:01:11.838594,6,oximeter,collected
2021-01-22T04:01:11.838865,6,oximeter,sent
ERROR: 2021-01-22T04:01:11.838865
2021-01-22T04:01:12.836677,7,oximeter,ready
2021-01-22T04:01:12.839012,7,oximeter,collected
2021-01-22T04:01:12.839231,7,oximeter,sent
ERROR: 2021-01-22T04:01:12.839231
2021-01-22T04:01:23.836768,10,oximeter,ready
2021-01-22T04:01:23.839607,10,oximeter,collected
2021-01-22T04:01:23.839754,10,oximeter,data in range
2021-01-22T04:01:23.839796,10,oximeter,sent
2021-01-22T04:01:24.836693,11,oximeter,ready
2021-01-22T04:01:24.838726,11,oximeter,collected
2021-01-22T04:01:24.840309,11,oximeter,sent
ERROR: 2021-01-22T04:01:24.840309
2021-01-22T04:01:25.836671,12,oximeter,ready
2021-01-22T04:01:25.838488,12,oximeter,collected
2021-01-22T04:01:25.838673,12,oximeter,data in range
2021-01-22T04:01:25.838722,12,oximeter,sent
2021-01-22T04:01:26.836680,13,oximeter,ready
2021-01-22T04:01:26.838723,13,oximeter,collected
2021-01-22T04:01:26.839277,13,oximeter,data in range
2021-01-22T04:01:26.839331,13,oximeter,sent
2021-01-22T04:01:27.836687,14,oximeter,ready
2021-01-22T04:01:27.838907,14,oximeter,collected
2021-01-22T04:01:27.839066,14,oximeter,data in range
2021-01-22T04:01:27.839107,14,oximeter,sent
2021-01-22T04:01:28.836716,15,oximeter,ready
2021-01-22T04:01:28.839759,15,oximeter,collected
2021-01-22T04:01:28.839906,15,oximeter,data in range
2021-01-22T04:01:28.839944,15,oximeter,sent
2021-01-22T04:01:29.836695,16,oximeter,ready
2021-01-22T04:01:29.838421,16,oximeter,collected
2021-01-22T04:01:29.838571,16,oximeter,data in range
2021-01-22T04:01:29.838614,16,oximeter,sent
2021-01-22T04:01:40.836743,19,oximeter,ready
2021-01-22T04:01:40.838603,19,oximeter,collected
2021-01-22T04:01:40.838743,19,oximeter,data in range
2021-01-22T04:01:40.838785,19,oximeter,sent
2021-01-22T04:01:41.836712,20,oximeter,ready
2021-01-22T04:01:41.839217,20,oximeter,collected
